arch,encoder,normalization,train_dataset_length,test_dataset_length,val_loss,val_dice,val_iou,val_train_loss
unet,efficientnet-b0,zscore,2616,1243,0.0193433157068678,0.9789275455551577,0.9595833131601421,0.011721619034601826
arch,encoder,normalization,train_dataset_length,test_dataset_length,val_loss,val_dice,val_iou,val_train_loss
unet,efficientnet-b1,zscore,2616,1243,0.015110782737231552,0.983298735952339,0.9676408368737488,0.013077957578436316
unet,efficientnet-b2,zscore,2616,1243,0.015410947275504601,0.9823879601009795,0.9657243558311309,0.013106476467114159
unet,efficientnet-b3,zscore,2616,1243,0.014872291583151273,0.9828952726393291,0.9667138493262465,0.012320803615068076
unet,efficientnet-b4,zscore,2616,1243,0.01661413279081053,0.9813384610802918,0.9637938765681566,0.012619970166993068
unet,mit_b0,zscore,2616,1243,0.01693915419822989,0.9806639332974619,0.9624287857706281,0.013994053330853445
unet,mit_b1,zscore,2616,1243,0.05604036614802319,0.9364762356083717,0.8845455280159714,0.05849130571298643
unet,mobilenet_v2,zscore,2616,1243,0.01670777030088373,0.9811278900981237,0.9633918219003961,0.013886037145937802
unet,mobileone_s0,zscore,2616,1243,0.016840337696975984,0.9808815114457858,0.9628451946562371,0.016263305255146385
unet,mobileone_s1,zscore,2616,1243,0.017085621051028767,0.9811332507758781,0.963373925354053,0.01364111420143088
unet,mobileone_s2,zscore,2616,1243,0.019555527495095926,0.9785185957376936,0.9585981645223506,0.013797952819171302
unet,mobileone_s3,zscore,2616,1243,0.016789528548010205,0.9817738237634169,0.9646904317007272,0.01272082437308283
unet,mobilenet_s4,zscore,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
unet,resnet18,zscore,2616,1243,0.013922248606600785,0.984179940994766,0.9691469011437193,0.013659034024024045
unet,resnet34,zscore,2616,1243,0.026366280929776612,0.9691392548699966,0.9410207929480776,0.019470328339788526
unet,vgg11_bn,zscore,2616,1243,0.015417843418718822,0.9823036017383382,0.9655901616557605,0.013901170505501262
unet,vgg13_bn,zscore,2616,1243,0.015880821266736796,0.9818994049477366,0.9648179846815016,0.013415055702631263
unet,vgg19_bn,zscore,2616,1243,0.01861423226890071,0.9789319648343713,0.9592389661462097,0.015720657306503995
deeplabv3+,efficientnet-b0,zscore,2616,1243,0.016567904202451845,0.9815956170963647,0.9642664532649929,0.013197700051585104
deeplabv3+,efficientnet-b1,zscore,2616,1243,0.018604262567882758,0.979671220480197,0.960705101154355,0.014824654274714102
deeplabv3+,efficientnet-b2,zscore,2616,1243,0.017271411088943384,0.9807012815774686,0.9625764702561395,0.014266501810253579
deeplabv3+,efficientnet-b3,zscore,2616,1243,0.0168350506484005,0.981531398678056,0.9642249841605668,0.014022835034774531
deeplabv3+,efficientnet-b4,zscore,2616,1243,0.01755010098974166,0.9801080969198999,0.9613716481485773,0.014408423801718867
deeplabv3+,mit_b0,zscore,2616,1243,0.018397588810298297,0.979547034898115,0.9604943552423847,0.01625488311713077
deeplabv3+,mit_b1,zscore,2616,1243,0.06827335130971761,0.9235858794478572,0.8613037000427491,0.07201761419711128
deeplabv3+,mobilenet_v2,zscore,2616,1243,0.018303956034760368,0.9787897798963257,0.9588162835720366,0.01406685857313033
deeplabv3+,mobileone_s0,zscore,2616,1243,0.0222797735833225,0.9755277449530358,0.9529120260347596,0.01678027773122175
deeplabv3+,mobileone_s1,zscore,2616,1243,0.02167154509013733,0.9755984841098924,0.9529020757514052,0.015942272693146624
deeplabv3+,mobileone_s2,zscore,2616,1243,0.021296447797806532,0.9764360280547139,0.954644058178436,0.013734247837363761
deeplabv3+,mobileone_s3,zscore,2616,1243,0.021075286182454297,0.9765514878620568,0.9547091896075542,0.013918663833620715
arch,encoder,normalization,train_dataset_length,test_dataset_length,val_loss,val_dice,val_iou,val_train_loss
unet,mobilenet_s4,zscore,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
deeplabv3+,mobilenet_s4,zscore,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
deeplabv3+,resnet18,zscore,2616,1243,0.017144466303019204,0.9805251011806252,0.9623372921134231,0.012705334544819794
deeplabv3+,resnet34,zscore,2616,1243,0.015795505123867782,0.9823364655240735,0.965737240792088,0.013021291544040045
deeplabv3+,vgg11_bn,zscore,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
deeplabv3+,vgg13_bn,zscore,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
deeplabv3+,vgg19_bn,zscore,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
fpn,efficientnet-b0,zscore,2616,1243,0.015735717583222918,0.9824267377416069,0.9659345186437606,0.013433178969365559
fpn,efficientnet-b1,zscore,2616,1243,0.017305528274523762,0.9803450178543791,0.9620070392243438,0.013870791466593377
fpn,efficientnet-b2,zscore,2616,1243,0.016083091022394302,0.9820978988684288,0.9652816345877736,0.012878926618975967
fpn,efficientnet-b3,zscore,2616,1243,0.020474317493344253,0.9779953047429374,0.9578642595802117,0.014025568033622674
fpn,efficientnet-b4,zscore,2616,1243,0.019662098545500183,0.9783688665683099,0.9581984552949643,0.014614857716161177
fpn,mit_b0,zscore,2616,1243,0.018201334575792042,0.9793789941077259,0.9600039794381741,0.017154624019194088
fpn,mit_b1,zscore,2616,1243,0.24793441439001002,0.7045635720557584,0.5612800621928846,0.27858178221851315
fpn,mobilenet_v2,zscore,2616,1243,0.017264818492452656,0.9806763418048788,0.9624500167245167,0.01458726386434259
fpn,mobileone_s0,zscore,2616,1243,0.02229129726536218,0.9744485815206269,0.9508998576230995,0.019017823353774322
fpn,mobileone_s1,zscore,2616,1243,0.02234419360936695,0.9752347252585671,0.9523388838825548,0.015596919869633807
fpn,mobileone_s2,zscore,2616,1243,0.020586170179713953,0.9773122123049232,0.9562486992281287,0.015317049629371101
fpn,mobileone_s3,zscore,2616,1243,0.020238339601268907,0.9783554690937217,0.9583565611467185,0.014243672442386092
fpn,mobilenet_s4,zscore,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
fpn,resnet18,zscore,2616,1243,0.016545569459733133,0.9813908402802766,0.9639062958193324,0.01320866457206576
fpn,resnet34,zscore,2616,1243,0.015977429404363263,0.9816359146314576,0.9642816921059201,0.014383910223841667
fpn,vgg11_bn,zscore,2616,1243,0.019154326713022838,0.9790313472118669,0.9595593608202516,0.013724530192621804
fpn,vgg13_bn,zscore,2616,1243,0.020955805131028182,0.9763017203284192,0.9542351275418712,0.01427711981892677
fpn,vgg19_bn,zscore,2616,1243,0.01775329611290393,0.9795339120940058,0.9603750592551688,0.01717802293496121
pspnet,efficientnet-b0,zscore,2616,1243,0.026685572177627254,0.9709323451870023,0.944641867474213,0.022220697145715403
pspnet,efficientnet-b1,zscore,2616,1243,0.024330915141422136,0.974776573365289,0.9521238261044074,0.019540507614111316
pspnet,efficientnet-b2,zscore,2616,1243,0.025944051459395684,0.9713148859749853,0.9452224433757754,0.018304670448856433
pspnet,efficientnet-b3,zscore,2616,1243,0.020577802857022945,0.9772303988640095,0.956145423895298,0.017475252953964637
pspnet,efficientnet-b4,zscore,2616,1243,0.01936426948627108,0.9792696223178412,0.9601289337907025,0.016751308318808538
pspnet,mit_b0,zscore,2616,1243,0.02592577079156667,0.9711434179414978,0.9448180202505614,0.02473815842688266
pspnet,mit_b1,zscore,2616,1243,0.025863743014783506,0.9732981763917979,0.9491886029968507,0.020472062916839524
pspnet,mobilenet_v2,zscore,2616,1243,0.028844530231897043,0.9681747909140798,0.9395607919915492,0.023916873192295022
pspnet,mobileone_s0,zscore,2616,1243,0.0237408905490118,0.974052544284615,0.9501956209288618,0.01661130887333771
pspnet,mobileone_s1,zscore,2616,1243,0.020315353118021066,0.977730318316508,0.9570492861832904,0.014439328189153191
pspnet,mobileone_s2,zscore,2616,1243,0.02720639098222852,0.9723380258365303,0.9473028666342063,0.013525091647099282
pspnet,mobileone_s3,zscore,2616,1243,0.022285188701863932,0.9762003224220184,0.954303382388642,0.012729072145867056
pspnet,mobilenet_s4,zscore,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
pspnet,resnet18,zscore,2616,1243,0.028334848007317618,0.9692038285185613,0.9415577553206649,0.017529727555013943
pspnet,resnet34,zscore,2616,1243,0.018882074744732073,0.9796517979015004,0.9610194722587604,0.015766654024043033
pspnet,vgg11_bn,zscore,2616,1243,0.029121415076697917,0.9701665853744347,0.9437773643917167,0.020720015054950292
pspnet,vgg13_bn,zscore,2616,1243,0.030481742339827606,0.9652104297186804,0.9340138147650279,0.018807124950287902
pspnet,vgg19_bn,zscore,2616,1243,0.03683948777885755,0.9603717164080275,0.9256557271256144,0.01956275711263265
segformer,efficientnet-b0,zscore,2616,1243,0.016313129094933564,0.9820205399995836,0.9651566725628854,0.012652191712267537
segformer,efficientnet-b1,zscore,2616,1243,0.020622475664652074,0.9768751755129016,0.9552375175064836,0.013336349010968791
segformer,efficientnet-b2,zscore,2616,1243,0.021599136688540466,0.9761028144020086,0.9544544703329367,0.014483362031867016
segformer,efficientnet-b3,zscore,2616,1243,0.017494762458704405,0.9798177287929594,0.9609345929428923,0.01376640543182144
segformer,efficientnet-b4,zscore,2616,1243,0.014254643909231559,0.983826738543215,0.9685817558920776,0.012413757388972727
segformer,mit_b0,zscore,2616,1243,0.017831431198280758,0.9801060499343197,0.9615450933491714,0.016527694088922365
segformer,mit_b1,zscore,2616,1243,0.04920983204823392,0.9464820507353386,0.9020049501021639,0.05336773287311242
segformer,mobilenet_v2,zscore,2616,1243,0.019859031828799174,0.9781133156098959,0.9577846964424115,0.013984205249685577
segformer,mobileone_s0,zscore,2616,1243,0.023774725418726668,0.9740296653078528,0.9504858409792593,0.017439042682266745
segformer,mobileone_s1,zscore,2616,1243,0.01958749660875945,0.9781587682035021,0.9577782854186079,0.013480023563546143
segformer,mobileone_s2,zscore,2616,1243,0.018956468501281853,0.978621575684674,0.9584895661063283,0.013417162869797751
segformer,mobileone_s3,zscore,2616,1243,0.020316522865168815,0.9772539591463171,0.9560297369861066,0.012912138732611586
segformer,mobilenet_s4,zscore,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
segformer,resnet18,zscore,2616,1243,0.017804062283168564,0.9796955341882314,0.9606096424216334,0.012989483773708344
segformer,resnet34,zscore,2616,1243,0.018676826513086896,0.9788276376210195,0.9596066747283322,0.014572964434366707
segformer,vgg11_bn,zscore,2616,1243,0.0199433632407784,0.9773087290535986,0.9561057639332999,0.01546635381900207
segformer,vgg13_bn,zscore,2616,1243,0.021201649682232187,0.9752696298919947,0.9523716318156579,0.016608196646772575
segformer,vgg19_bn,zscore,2616,1243,0.016855213061358693,0.9807857680685177,0.9627672925843218,0.01574929664053866
unet++,efficientnet-b0,zscore,2616,1243,0.01390077445239476,0.9847482618361064,0.9704072596273016,0.011750166518015599
unet++,efficientnet-b1,zscore,2616,1243,0.015978995880691974,0.9824326746135782,0.9658427510833126,0.012506848548621578
unet++,efficientnet-b2,zscore,2616,1243,0.013905324810577897,0.9844788438546879,0.9697577107460961,0.012176852704621054
unet++,efficientnet-b3,zscore,2616,1243,0.014094494032948515,0.9843262068609604,0.969564163962968,0.012696501064122817
